2019-08-28	4.3857
2019-08-29	4.3845
2019-08-30	4.3844
2019-09-02	4.3691
2019-09-03	4.3667
2019-09-04	4.3385
2019-09-05	4.3409
2019-09-06	4.3392
2019-09-09	4.3373
2019-09-10	4.335
2019-09-11	4.3357
2019-09-12	4.34
2019-09-13	4.3396
2019-09-16	4.3262
2019-09-17	4.341
2019-09-18	4.3419
2019-09-19	4.3425
2019-09-20	4.3438
2019-09-23	4.3891	<--MAX
2019-09-24	4.3796
2019-09-25	4.3844
2019-09-26	4.3861
2019-09-27	4.3866
2019-09-30	4.3736
2019-10-01	4.3734
2019-10-02	4.3788
2019-10-03	4.3475
2019-10-04	4.3311
2019-10-07	4.3304
2019-10-08	4.331
2019-10-09	4.3257
2019-10-10	4.3217
2019-10-11	4.3097
2019-10-14	4.2969
2019-10-15	4.2949
2019-10-16	4.297
2019-10-17	4.2849
2019-10-18	4.2844
2019-10-21	4.2775
2019-10-22	4.2792
2019-10-23	4.2778
2019-10-24	4.28
2019-10-25	4.2762
2019-10-28	4.2732
2019-10-29	4.2757
2019-10-30	4.2655
2019-10-31	4.2617
2019-11-04	4.2539
2019-11-05	4.2631
2019-11-06	4.2697
2019-11-07	4.2653
2019-11-08	4.2638
2019-11-12	4.2788
2019-11-13	4.285
2019-11-14	4.2916
2019-11-15	4.2807
2019-11-18	4.2884
2019-11-19	4.2928
2019-11-20	4.2917
2019-11-21	4.2948
2019-11-22	4.2975
2019-11-25	4.299
2019-11-26	4.2999
2019-11-27	4.3107
2019-11-28	4.323
2019-11-29	4.3236
2019-12-02	4.3008
2019-12-03	4.29
2019-12-04	4.2792
2019-12-05	4.2777
2019-12-06	4.2721
2019-12-09	4.283
2019-12-10	4.288
2019-12-11	4.2851
2019-12-12	4.2846
2019-12-13	4.2747
2019-12-16	4.2659
2019-12-17	4.2605
2019-12-18	4.2644
2019-12-19	4.2632
2019-12-20	4.2604
2019-12-23	4.2554
2019-12-24	4.2624
2019-12-27	4.2624
2019-12-30	4.2588
2019-12-31	4.2585
